word	nodeType	unit	synset
wild	ADJ	poeSentences	17
black	ADJ	poeSentences	22
dead	ADJ	poeSentences	21
first	ADJ	poeSentences	16
round	ADJ	poeSentences	25
broken	ADJ	poeSentences	72
present	ADJ	poeSentences	18
first	ADJ	poeSentences	16
second	ADJ	poeSentences	15
high	ADJ	poeSentences	18
loose	ADJ	poeSentences	18
wild	ADJ	poeSentences	17
clear	ADJ	poeSentences	45
white	ADJ	poeSentences	25
first	ADJ	poeSentences	16
second	ADJ	poeSentences	15
first	ADJ	poeSentences	16
true	ADJ	poeSentences	15
clear	ADJ	poeSentences	45
rough	ADJ	poeSentences	18
last	ADJ	poeSentences	21
right	ADJ	poeSentences	36
last	ADJ	poeSentences	21
good	ADJ	poeSentences	27
bad	ADJ	poeSentences	17
true	ADJ	poeSentences	15
short	ADJ	poeSentences	23
blue	ADJ	poeSentences	16
clear	ADJ	poeSentences	45
close	ADJ	poeSentences	37
good	ADJ	poeSentences	27
good	ADJ	poeSentences	27
wild	ADJ	poeSentences	17
present	ADJ	poeSentences	18
extended	ADJ	poeSentences	22
present	ADJ	poeSentences	18
short	ADJ	poeSentences	23
present	ADJ	poeSentences	18
good	ADJ	poeSentences	27
easy	ADJ	poeSentences	15
present	ADJ	poeSentences	18
low	ADJ	poeSentences	16
well	ADJ	poeSentences	22
clear	ADJ	poeSentences	45
true	ADJ	poeSentences	15
high	ADJ	poeSentences	18
true	ADJ	poeSentences	15
present	ADJ	poeSentences	18
first	ADJ	poeSentences	16
right	ADJ	poeSentences	36
good	ADJ	poeSentences	27
good	ADJ	poeSentences	27
bad	ADJ	poeSentences	17
true	ADJ	poeSentences	15
last	ADJ	poeSentences	21
last	ADJ	poeSentences	21
low	ADJ	poeSentences	16
good	ADJ	poeSentences	27
left	ADJ	poeSentences	24
low	ADJ	poeSentences	16
right	ADJ	poeSentences	36
first	ADJ	poeSentences	16
right	ADJ	poeSentences	36
deep	ADJ	poeSentences	21
easy	ADJ	poeSentences	15
present	ADJ	poeSentences	18
cold	ADJ	poeSentences	16
right	ADJ	poeSentences	36
right	ADJ	poeSentences	36
marked	ADJ	poeSentences	18
open	ADJ	poeSentences	36
white	ADJ	poeSentences	25
low	ADJ	poeSentences	16
present	ADJ	poeSentences	18
dead	ADJ	poeSentences	21
broken	ADJ	poeSentences	72
first	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
second	ADJ	poeSentences	15
dead	ADJ	poeSentences	21
present	ADJ	poeSentences	18
subject	ADJ	poeSentences	15
good	ADJ	poeSentences	27
clear	ADJ	poeSentences	45
last	ADJ	poeSentences	21
first	ADJ	poeSentences	16
dead	ADJ	poeSentences	21
dead	ADJ	poeSentences	21
dead	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
black	ADJ	poeSentences	22
black	ADJ	poeSentences	22
well	ADJ	poeSentences	22
bad	ADJ	poeSentences	17
good	ADJ	poeSentences	27
lost	ADJ	poeSentences	21
true	ADJ	poeSentences	15
good	ADJ	poeSentences	27
open	ADJ	poeSentences	36
deep	ADJ	poeSentences	21
black	ADJ	poeSentences	22
black	ADJ	poeSentences	22
white	ADJ	poeSentences	25
high	ADJ	poeSentences	18
sharp	ADJ	poeSentences	15
white	ADJ	poeSentences	25
high	ADJ	poeSentences	18
hot	ADJ	poeSentences	21
dark	ADJ	poeSentences	16
dead	ADJ	poeSentences	21
rough	ADJ	poeSentences	18
right	ADJ	poeSentences	36
present	ADJ	poeSentences	18
deep	ADJ	poeSentences	21
second	ADJ	poeSentences	15
dark	ADJ	poeSentences	16
last	ADJ	poeSentences	21
dull	ADJ	poeSentences	19
dark	ADJ	poeSentences	16
low	ADJ	poeSentences	16
first	ADJ	poeSentences	16
white	ADJ	poeSentences	25
black	ADJ	poeSentences	22
gray	ADJ	poeSentences	15
last	ADJ	poeSentences	21
good	ADJ	poeSentences	27
direct	ADJ	poeSentences	24
first	ADJ	poeSentences	16
gray	ADJ	poeSentences	15
dull	ADJ	poeSentences	19
wild	ADJ	poeSentences	17
short	ADJ	poeSentences	23
dark	ADJ	poeSentences	16
low	ADJ	poeSentences	16
black	ADJ	poeSentences	22
dark	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
lost	ADJ	poeSentences	21
broken	ADJ	poeSentences	72
gray	ADJ	poeSentences	15
last	ADJ	poeSentences	21
last	ADJ	poeSentences	21
last	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
close	ADJ	poeSentences	37
close	ADJ	poeSentences	37
wild	ADJ	poeSentences	17
last	ADJ	poeSentences	21
low	ADJ	poeSentences	16
white	ADJ	poeSentences	25
wild	ADJ	poeSentences	17
high	ADJ	poeSentences	18
first	ADJ	poeSentences	16
good	ADJ	poeSentences	27
fair	ADJ	poeSentences	17
fair	ADJ	poeSentences	17
sweet	ADJ	poeSentences	16
fair	ADJ	poeSentences	17
sweet	ADJ	poeSentences	16
high	ADJ	poeSentences	18
gray	ADJ	poeSentences	15
still	ADJ	poeSentences	18
wild	ADJ	poeSentences	17
good	ADJ	poeSentences	27
bad	ADJ	poeSentences	17
sharp	ADJ	poeSentences	15
striking	ADJ	poeSentences	25
dead	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
dark	ADJ	poeSentences	16
low	ADJ	poeSentences	16
light	ADJ	poeSentences	47
open	ADJ	poeSentences	36
wild	ADJ	poeSentences	17
good	ADJ	poeSentences	27
dry	ADJ	poeSentences	19
dull	ADJ	poeSentences	19
wild	ADJ	poeSentences	17
low	ADJ	poeSentences	16
second	ADJ	poeSentences	15
last	ADJ	poeSentences	21
low	ADJ	poeSentences	16
first	ADJ	poeSentences	16
heavy	ADJ	poeSentences	30
white	ADJ	poeSentences	25
low	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
deep	ADJ	poeSentences	21
dark	ADJ	poeSentences	16
low	ADJ	poeSentences	16
high	ADJ	poeSentences	18
gray	ADJ	poeSentences	15
gray	ADJ	poeSentences	15
gray	ADJ	poeSentences	15
gray	ADJ	poeSentences	15
wild	ADJ	poeSentences	17
low	ADJ	poeSentences	16
high	ADJ	poeSentences	18
sharp	ADJ	poeSentences	15
light	ADJ	poeSentences	47
deep	ADJ	poeSentences	21
straight	ADJ	poeSentences	21
sharp	ADJ	poeSentences	15
blue	ADJ	poeSentences	16
blue	ADJ	poeSentences	16
second	ADJ	poeSentences	15
white	ADJ	poeSentences	25
black	ADJ	poeSentences	22
heavy	ADJ	poeSentences	30
deep	ADJ	poeSentences	21
heavy	ADJ	poeSentences	30
black	ADJ	poeSentences	22
dark	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
dull	ADJ	poeSentences	19
heavy	ADJ	poeSentences	30
clear	ADJ	poeSentences	45
deep	ADJ	poeSentences	21
light	ADJ	poeSentences	47
wild	ADJ	poeSentences	17
frozen	ADJ	poeSentences	17
light	ADJ	poeSentences	47
last	ADJ	poeSentences	21
last	ADJ	poeSentences	21
close	ADJ	poeSentences	37
first	ADJ	poeSentences	16
blue	ADJ	poeSentences	16
blue	ADJ	poeSentences	16
close	ADJ	poeSentences	37
first	ADJ	poeSentences	16
blue	ADJ	poeSentences	16
white	ADJ	poeSentences	25
sharp	ADJ	poeSentences	15
wild	ADJ	poeSentences	17
black	ADJ	poeSentences	22
good	ADJ	poeSentences	27
true	ADJ	poeSentences	15
striped	ADJ	poeSentences	15
good	ADJ	poeSentences	27
black	ADJ	poeSentences	22
last	ADJ	poeSentences	21
true	ADJ	poeSentences	15
true	ADJ	poeSentences	15
good	ADJ	poeSentences	27
low	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
solid	ADJ	poeSentences	18
dull	ADJ	poeSentences	19
short	ADJ	poeSentences	23
true	ADJ	poeSentences	15
first	ADJ	poeSentences	16
low	ADJ	poeSentences	16
second	ADJ	poeSentences	15
last	ADJ	poeSentences	21
solid	ADJ	poeSentences	18
last	ADJ	poeSentences	21
low	ADJ	poeSentences	16
good	ADJ	poeSentences	27
last	ADJ	poeSentences	21
short	ADJ	poeSentences	23
right	ADJ	poeSentences	36
well	ADJ	poeSentences	22
well	ADJ	poeSentences	22
good	ADJ	poeSentences	27
clear	ADJ	poeSentences	45
deep	ADJ	poeSentences	21
last	ADJ	poeSentences	21
free	ADJ	poeSentences	22
first	ADJ	poeSentences	16
direct	ADJ	poeSentences	24
good	ADJ	poeSentences	27
easy	ADJ	poeSentences	15
dead	ADJ	poeSentences	21
good	ADJ	poeSentences	27
last	ADJ	poeSentences	21
low	ADJ	poeSentences	16
open	ADJ	poeSentences	36
fast	ADJ	poeSentences	15
rough	ADJ	poeSentences	18
short	ADJ	poeSentences	23
right	ADJ	poeSentences	36
well	ADJ	poeSentences	22
well	ADJ	poeSentences	22
good	ADJ	poeSentences	27
clear	ADJ	poeSentences	45
deep	ADJ	poeSentences	21
last	ADJ	poeSentences	21
free	ADJ	poeSentences	22
first	ADJ	poeSentences	16
direct	ADJ	poeSentences	24
good	ADJ	poeSentences	27
easy	ADJ	poeSentences	15
dead	ADJ	poeSentences	21
good	ADJ	poeSentences	27
last	ADJ	poeSentences	21
low	ADJ	poeSentences	16
open	ADJ	poeSentences	36
fast	ADJ	poeSentences	15
rough	ADJ	poeSentences	18
sweet	ADJ	poeSentences	16
second	ADJ	poeSentences	15
high	ADJ	poeSentences	18
dark	ADJ	poeSentences	16
gray	ADJ	poeSentences	15
good	ADJ	poeSentences	27
short	ADJ	poeSentences	23
deep	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
short	ADJ	poeSentences	23
short	ADJ	poeSentences	23
sweet	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
black	ADJ	poeSentences	22
dark	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
low	ADJ	poeSentences	16
low	ADJ	poeSentences	16
sweet	ADJ	poeSentences	16
black	ADJ	poeSentences	22
white	ADJ	poeSentences	25
dark	ADJ	poeSentences	16
black	ADJ	poeSentences	22
dark	ADJ	poeSentences	16
black	ADJ	poeSentences	22
cold	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
covered	ADJ	poeSentences	27
deep	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
deep	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
black	ADJ	poeSentences	22
fair	ADJ	poeSentences	17
first	ADJ	poeSentences	16
sweet	ADJ	poeSentences	16
black	ADJ	poeSentences	22
round	ADJ	poeSentences	25
white	ADJ	poeSentences	25
hot	ADJ	poeSentences	21
heavy	ADJ	poeSentences	30
dark	ADJ	poeSentences	16
close	ADJ	poeSentences	37
dark	ADJ	poeSentences	16
heavy	ADJ	poeSentences	30
soft	ADJ	poeSentences	20
wild	ADJ	poeSentences	17
low	ADJ	poeSentences	16
low	ADJ	poeSentences	16
light	ADJ	poeSentences	47
wild	ADJ	poeSentences	17
black	ADJ	poeSentences	22
regular	ADJ	poeSentences	17
good	ADJ	poeSentences	27
low	ADJ	poeSentences	16
present	ADJ	poeSentences	18
well	ADJ	poeSentences	22
present	ADJ	poeSentences	18
fitting	ADJ	poeSentences	15
left	ADJ	poeSentences	24
right	ADJ	poeSentences	36
true	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
first	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
right	ADJ	poeSentences	36
heavy	ADJ	poeSentences	30
first	ADJ	poeSentences	16
well	ADJ	poeSentences	22
true	ADJ	poeSentences	15
fit	ADJ	poeSentences	16
wilder	ADJ	poeSentences	15
second	ADJ	poeSentences	15
cold	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
covered	ADJ	poeSentences	27
deep	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
deep	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
black	ADJ	poeSentences	22
fair	ADJ	poeSentences	17
first	ADJ	poeSentences	16
sweet	ADJ	poeSentences	16
black	ADJ	poeSentences	22
round	ADJ	poeSentences	25
white	ADJ	poeSentences	25
hot	ADJ	poeSentences	21
heavy	ADJ	poeSentences	30
dark	ADJ	poeSentences	16
close	ADJ	poeSentences	37
dark	ADJ	poeSentences	16
heavy	ADJ	poeSentences	30
soft	ADJ	poeSentences	20
wild	ADJ	poeSentences	17
low	ADJ	poeSentences	16
low	ADJ	poeSentences	16
light	ADJ	poeSentences	47
wild	ADJ	poeSentences	17
black	ADJ	poeSentences	22
regular	ADJ	poeSentences	17
good	ADJ	poeSentences	27
low	ADJ	poeSentences	16
present	ADJ	poeSentences	18
well	ADJ	poeSentences	22
present	ADJ	poeSentences	18
fitting	ADJ	poeSentences	15
left	ADJ	poeSentences	24
right	ADJ	poeSentences	36
true	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
first	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
right	ADJ	poeSentences	36
heavy	ADJ	poeSentences	30
first	ADJ	poeSentences	16
well	ADJ	poeSentences	22
true	ADJ	poeSentences	15
fit	ADJ	poeSentences	16
wilder	ADJ	poeSentences	15
second	ADJ	poeSentences	15
last	ADJ	poeSentences	21
white	ADJ	poeSentences	25
soft	ADJ	poeSentences	20
white	ADJ	poeSentences	25
sweet	ADJ	poeSentences	16
deep	ADJ	poeSentences	21
second	ADJ	poeSentences	15
second	ADJ	poeSentences	15
first	ADJ	poeSentences	16
first	ADJ	poeSentences	16
sound	ADJ	poeSentences	24
true	ADJ	poeSentences	15
hard	ADJ	poeSentences	22
first	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
bad	ADJ	poeSentences	17
close	ADJ	poeSentences	37
dead	ADJ	poeSentences	21
cold	ADJ	poeSentences	16
big	ADJ	poeSentences	17
solid	ADJ	poeSentences	18
cold	ADJ	poeSentences	16
first	ADJ	poeSentences	16
right	ADJ	poeSentences	36
last	ADJ	poeSentences	21
solid	ADJ	poeSentences	18
fitting	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
first	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
first	ADJ	poeSentences	16
square	ADJ	poeSentences	25
low	ADJ	poeSentences	16
left	ADJ	poeSentences	24
dull	ADJ	poeSentences	19
heavy	ADJ	poeSentences	30
solid	ADJ	poeSentences	18
sharp	ADJ	poeSentences	15
left	ADJ	poeSentences	24
right	ADJ	poeSentences	36
left	ADJ	poeSentences	24
free	ADJ	poeSentences	22
first	ADJ	poeSentences	16
separate	ADJ	poeSentences	19
first	ADJ	poeSentences	16
left	ADJ	poeSentences	24
last	ADJ	poeSentences	21
present	ADJ	poeSentences	18
low	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
sharp	ADJ	poeSentences	15
cold	ADJ	poeSentences	16
heavy	ADJ	poeSentences	30
free	ADJ	poeSentences	22
sharp	ADJ	poeSentences	15
free	ADJ	poeSentences	22
bad	ADJ	poeSentences	17
first	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
deep	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
second	ADJ	poeSentences	15
square	ADJ	poeSentences	25
low	ADJ	poeSentences	16
true	ADJ	poeSentences	15
good	ADJ	poeSentences	27
direct	ADJ	poeSentences	24
dead	ADJ	poeSentences	21
short	ADJ	poeSentences	23
open	ADJ	poeSentences	36
broken	ADJ	poeSentences	72
last	ADJ	poeSentences	21
first	ADJ	poeSentences	16
high	ADJ	poeSentences	18
first	ADJ	poeSentences	16
open	ADJ	poeSentences	36
dead	ADJ	poeSentences	21
broken	ADJ	poeSentences	72
clear	ADJ	poeSentences	45
deep	ADJ	poeSentences	21
fair	ADJ	poeSentences	17
post	ADJ	poeSentences	23
deep	ADJ	poeSentences	21
rough	ADJ	poeSentences	18
dead	ADJ	poeSentences	21
easy	ADJ	poeSentences	15
dead	ADJ	poeSentences	21
subject	ADJ	poeSentences	15
short	ADJ	poeSentences	23
close	ADJ	poeSentences	37
subject	ADJ	poeSentences	15
first	ADJ	poeSentences	16
first	ADJ	poeSentences	16
dull	ADJ	poeSentences	19
black	ADJ	poeSentences	22
good	ADJ	poeSentences	27
open	ADJ	poeSentences	36
advanced	ADJ	poeSentences	20
free	ADJ	poeSentences	22
first	ADJ	poeSentences	16
gray	ADJ	poeSentences	15
dull	ADJ	poeSentences	19
first	ADJ	poeSentences	16
first	ADJ	poeSentences	16
subject	ADJ	poeSentences	15
last	ADJ	poeSentences	21
heavy	ADJ	poeSentences	30
dark	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
hard	ADJ	poeSentences	22
solid	ADJ	poeSentences	18
last	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
second	ADJ	poeSentences	15
wild	ADJ	poeSentences	17
rough	ADJ	poeSentences	18
good	ADJ	poeSentences	27
free	ADJ	poeSentences	22
short	ADJ	poeSentences	23
open	ADJ	poeSentences	36
round	ADJ	poeSentences	25
present	ADJ	poeSentences	18
free	ADJ	poeSentences	22
open	ADJ	poeSentences	36
second	ADJ	poeSentences	15
good	ADJ	poeSentences	27
first	ADJ	poeSentences	16
easy	ADJ	poeSentences	15
true	ADJ	poeSentences	15
high	ADJ	poeSentences	18
high	ADJ	poeSentences	18
true	ADJ	poeSentences	15
fair	ADJ	poeSentences	17
direct	ADJ	poeSentences	24
good	ADJ	poeSentences	27
high	ADJ	poeSentences	18
short	ADJ	poeSentences	23
true	ADJ	poeSentences	15
true	ADJ	poeSentences	15
true	ADJ	poeSentences	15
first	ADJ	poeSentences	16
fair	ADJ	poeSentences	17
true	ADJ	poeSentences	15
free	ADJ	poeSentences	22
open	ADJ	poeSentences	36
high	ADJ	poeSentences	18
well	ADJ	poeSentences	22
first	ADJ	poeSentences	16
right	ADJ	poeSentences	36
true	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
well	ADJ	poeSentences	22
bad	ADJ	poeSentences	17
bad	ADJ	poeSentences	17
open	ADJ	poeSentences	36
white	ADJ	poeSentences	25
striking	ADJ	poeSentences	25
clear	ADJ	poeSentences	45
dead	ADJ	poeSentences	21
clean	ADJ	poeSentences	31
sharp	ADJ	poeSentences	15
round	ADJ	poeSentences	25
sharp	ADJ	poeSentences	15
light	ADJ	poeSentences	47
sharp	ADJ	poeSentences	15
good	ADJ	poeSentences	27
left	ADJ	poeSentences	24
soft	ADJ	poeSentences	20
high	ADJ	poeSentences	18
top	ADJ	poeSentences	22
close	ADJ	poeSentences	37
black	ADJ	poeSentences	22
straight	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
short	ADJ	poeSentences	23
direct	ADJ	poeSentences	24
right	ADJ	poeSentences	36
sweet	ADJ	poeSentences	16
last	ADJ	poeSentences	21
last	ADJ	poeSentences	21
sweet	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
open	ADJ	poeSentences	36
light	ADJ	poeSentences	47
open	ADJ	poeSentences	36
light	ADJ	poeSentences	47
short	ADJ	poeSentences	23
dead	ADJ	poeSentences	21
wild	ADJ	poeSentences	17
true	ADJ	poeSentences	15
straight	ADJ	poeSentences	21
first	ADJ	poeSentences	16
right	ADJ	poeSentences	36
high	ADJ	poeSentences	18
high	ADJ	poeSentences	18
black	ADJ	poeSentences	22
soft	ADJ	poeSentences	20
wild	ADJ	poeSentences	17
white	ADJ	poeSentences	25
present	ADJ	poeSentences	18
clean	ADJ	poeSentences	31
soft	ADJ	poeSentences	20
hard	ADJ	poeSentences	22
right	ADJ	poeSentences	36
low	ADJ	poeSentences	16
clear	ADJ	poeSentences	45
white	ADJ	poeSentences	25
clear	ADJ	poeSentences	45
clear	ADJ	poeSentences	45
true	ADJ	poeSentences	15
light	ADJ	poeSentences	47
light	ADJ	poeSentences	47
deep	ADJ	poeSentences	21
low	ADJ	poeSentences	16
short	ADJ	poeSentences	23
good	ADJ	poeSentences	27
right	ADJ	poeSentences	36
square	ADJ	poeSentences	25
hard	ADJ	poeSentences	22
black	ADJ	poeSentences	22
flat	ADJ	poeSentences	24
out	ADJ	poeSentences	17
dead	ADJ	poeSentences	21
sweet	ADJ	poeSentences	16
sweet	ADJ	poeSentences	16
low	ADJ	poeSentences	16
high	ADJ	poeSentences	18
top	ADJ	poeSentences	22
present	ADJ	poeSentences	18
dull	ADJ	poeSentences	19
light	ADJ	poeSentences	47
clear	ADJ	poeSentences	45
good	ADJ	poeSentences	27
out	ADJ	poeSentences	17
open	ADJ	poeSentences	36
advanced	ADJ	poeSentences	20
second	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
light	ADJ	poeSentences	47
open	ADJ	poeSentences	36
white	ADJ	poeSentences	25
white	ADJ	poeSentences	25
sharp	ADJ	poeSentences	15
round	ADJ	poeSentences	25
square	ADJ	poeSentences	25
open	ADJ	poeSentences	36
fair	ADJ	poeSentences	17
dead	ADJ	poeSentences	21
present	ADJ	poeSentences	18
wild	ADJ	poeSentences	17
wild	ADJ	poeSentences	17
deep	ADJ	poeSentences	21
first	ADJ	poeSentences	16
high	ADJ	poeSentences	18
solid	ADJ	poeSentences	18
broken	ADJ	poeSentences	72
deep	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
hard	ADJ	poeSentences	22
first	ADJ	poeSentences	16
low	ADJ	poeSentences	16
square	ADJ	poeSentences	25
solid	ADJ	poeSentences	18
open	ADJ	poeSentences	36
black	ADJ	poeSentences	22
first	ADJ	poeSentences	16
gray	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
true	ADJ	poeSentences	15
pointed	ADJ	poeSentences	16
open	ADJ	poeSentences	36
low	ADJ	poeSentences	16
second	ADJ	poeSentences	15
easy	ADJ	poeSentences	15
knowing	ADJ	poeSentences	16
well	ADJ	poeSentences	22
first	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
last	ADJ	poeSentences	21
close	ADJ	poeSentences	37
solid	ADJ	poeSentences	18
gray	ADJ	poeSentences	15
low	ADJ	poeSentences	16
white	ADJ	poeSentences	25
low	ADJ	poeSentences	16
clear	ADJ	poeSentences	45
dark	ADJ	poeSentences	16
fitting	ADJ	poeSentences	15
well	ADJ	poeSentences	22
low	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
short	ADJ	poeSentences	23
heavy	ADJ	poeSentences	30
open	ADJ	poeSentences	36
low	ADJ	poeSentences	16
true	ADJ	poeSentences	15
left	ADJ	poeSentences	24
low	ADJ	poeSentences	16
cold	ADJ	poeSentences	16
last	ADJ	poeSentences	21
deep	ADJ	poeSentences	21
light	ADJ	poeSentences	47
low	ADJ	poeSentences	16
blue	ADJ	poeSentences	16
black	ADJ	poeSentences	22
wild	ADJ	poeSentences	17
marked	ADJ	poeSentences	18
dead	ADJ	poeSentences	21
dead	ADJ	poeSentences	21
blue	ADJ	poeSentences	16
cold	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
closed	ADJ	poeSentences	26
black	ADJ	poeSentences	22
first	ADJ	poeSentences	16
black	ADJ	poeSentences	22
open	ADJ	poeSentences	36
open	ADJ	poeSentences	36
dull	ADJ	poeSentences	19
low	ADJ	poeSentences	16
dull	ADJ	poeSentences	19
dead	ADJ	poeSentences	21
open	ADJ	poeSentences	36
heavy	ADJ	poeSentences	30
dead	ADJ	poeSentences	21
dead	ADJ	poeSentences	21
dead	ADJ	poeSentences	21
dark	ADJ	poeSentences	16
foul	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
low	ADJ	poeSentences	16
dull	ADJ	poeSentences	19
high	ADJ	poeSentences	18
heavy	ADJ	poeSentences	30
well	ADJ	poeSentences	22
gray	ADJ	poeSentences	15
striking	ADJ	poeSentences	25
wild	ADJ	poeSentences	17
wild	ADJ	poeSentences	17
gray	ADJ	poeSentences	15
light	ADJ	poeSentences	47
mean	ADJ	poeSentences	16
well	ADJ	poeSentences	22
first	ADJ	poeSentences	16
first	ADJ	poeSentences	16
fair	ADJ	poeSentences	17
true	ADJ	poeSentences	15
fallen	ADJ	poeSentences	36
gray	ADJ	poeSentences	15
high	ADJ	poeSentences	18
white	ADJ	poeSentences	25
white	ADJ	poeSentences	25
first	ADJ	poeSentences	16
present	ADJ	poeSentences	18
second	ADJ	poeSentences	15
low	ADJ	poeSentences	16
open	ADJ	poeSentences	36
light	ADJ	poeSentences	47
wild	ADJ	poeSentences	17
low	ADJ	poeSentences	16
wild	ADJ	poeSentences	17
open	ADJ	poeSentences	36
white	ADJ	poeSentences	25
gray	ADJ	poeSentences	15
good	ADJ	poeSentences	27
light	ADJ	poeSentences	47
first	ADJ	poeSentences	16
second	ADJ	poeSentences	15
deep	ADJ	poeSentences	21
soft	ADJ	poeSentences	20
short	ADJ	poeSentences	23
white	ADJ	poeSentences	25
sweet	ADJ	poeSentences	16
white	ADJ	poeSentences	25
sweet	ADJ	poeSentences	16
low	ADJ	poeSentences	16
low	ADJ	poeSentences	16
last	ADJ	poeSentences	21
easy	ADJ	poeSentences	15
first	ADJ	poeSentences	16
second	ADJ	poeSentences	15
second	ADJ	poeSentences	15
dark	ADJ	poeSentences	16
low	ADJ	poeSentences	16
sweet	ADJ	poeSentences	16
soft	ADJ	poeSentences	20
low	ADJ	poeSentences	16
low	ADJ	poeSentences	16
soft	ADJ	poeSentences	20
sweet	ADJ	poeSentences	16
true	ADJ	poeSentences	15
dark	ADJ	poeSentences	16
